timestamp, sample_id, ambient_temperature_C, relative_humidity_percent, soil_temperature_C, soil_moisture_adc
2025-11-19T17:36:22-06:00,411,29.7,57.8,27.8125,57309
2025-11-19T17:36:39-06:00,412,29.7,57.7,27.875,57133
2025-11-19T17:37:02-06:00,413,29.7,57.7,27.875,57325
2025-11-19T17:37:22-06:00,414,29.7,57.8,27.875,57085
2025-11-19T17:37:42-06:00,415,29.7,57.8,27.875,57021
2025-11-19T17:38:03-06:00,416,29.7,57.9,27.875,57021
2025-11-19T17:38:22-06:00,417,29.7,57.8,27.875,56973
2025-11-19T17:38:42-06:00,418,29.7,57.9,27.875,57261
2025-11-19T17:39:02-06:00,419,29.7,57.8,27.875,57101
2025-11-19T17:39:22-06:00,420,29.7,57.8,27.875,56861
2025-11-19T17:39:42-06:00,421,29.6,57.9,27.875,56669
2025-11-19T17:40:02-06:00,422,29.6,57.9,27.9375,56893
2025-11-19T17:40:25-06:00,423,29.6,58,27.875,56909
2025-11-19T17:40:42-06:00,424,29.6,58.1,27.875,57181
2025-11-19T17:41:02-06:00,425,29.6,58.2,27.875,57149
2025-11-19T17:41:22-06:00,426,29.5,58.2,27.9375,56973
2025-11-19T17:41:43-06:00,427,29.5,58.2,27.875,57069
2025-11-19T17:42:02-06:00,428,29.5,58.3,27.875,56909
2025-11-19T17:42:22-06:00,429,29.5,58.3,27.875,56877
2025-11-19T17:42:42-06:00,430,29.5,58.3,27.875,56845
2025-11-19T17:43:02-06:00,431,29.5,58.3,27.875,56653
2025-11-19T17:43:22-06:00,432,29.5,58.2,27.875,57261
2025-11-19T17:43:42-06:00,433,29.5,58.4,27.875,57133
2025-11-19T17:44:05-06:00,434,29.5,58.3,27.875,57341
2025-11-19T17:44:22-06:00,435,29.5,58.5,27.8125,57069
2025-11-19T17:44:42-06:00,436,29.4,58.6,27.875,57005
2025-11-19T17:45:02-06:00,437,29.4,58.6,27.8125,56525
2025-11-19T17:45:22-06:00,438,29.3,58.6,27.8125,57053
2025-11-19T17:45:42-06:00,439,29.3,58.7,27.8125,56877
2025-11-19T17:46:05-06:00,440,29.3,58.9,27.875,57021
2025-11-19T17:46:22-06:00,441,29.3,59,27.8125,56765
2025-11-19T17:46:42-06:00,442,29.2,59.1,27.8125,56845
2025-11-19T17:47:02-06:00,443,29.3,59.2,27.875,56701
2025-11-19T17:47:22-06:00,444,29.3,59.1,27.8125,56973
2025-11-19T17:47:42-06:00,445,29.2,59.1,27.8125,56781
2025-11-19T17:48:02-06:00,446,29.2,59.1,27.8125,56893
2025-11-19T17:48:22-06:00,447,29.2,59.1,27.8125,56781
2025-11-19T17:48:42-06:00,448,29.1,59.2,27.875,56861
2025-11-19T17:49:02-06:00,449,29.1,59.3,27.8125,57005
2025-11-19T17:49:22-06:00,450,29.2,59.4,27.8125,57117
2025-11-19T17:49:42-06:00,451,29.1,59.4,27.8125,57005
2025-11-19T17:50:02-06:00,452,29.1,59.4,27.8125,56861
2025-11-19T17:50:22-06:00,453,29.1,59.5,27.8125,56573
2025-11-19T17:50:42-06:00,454,29.1,59.5,27.8125,56893
2025-11-19T17:51:02-06:00,455,29.2,59.5,27.8125,56813
2025-11-19T17:51:23-06:00,456,29.1,59.5,27.8125,56781
2025-11-19T17:51:44-06:00,457,29.1,59.4,27.8125,56861
2025-11-19T17:52:04-06:00,458,29.1,59.5,27.875,56861
2025-11-19T17:52:22-06:00,459,29.1,59.7,27.8125,56941
2025-11-19T17:52:42-06:00,460,29.1,59.7,27.875,57101
2025-11-19T17:53:02-06:00,461,29.1,59.6,27.8125,57037
2025-11-19T17:53:22-06:00,462,29,59.7,27.8125,56909
2025-11-19T17:53:42-06:00,463,29.1,59.8,27.8125,56877
2025-11-19T17:54:02-06:00,464,29.1,59.6,27.875,56973
2025-11-19T17:54:22-06:00,465,29,59.8,27.8125,56877
2025-11-19T17:54:42-06:00,466,29,59.8,27.8125,57341
2025-11-19T17:55:02-06:00,467,29,59.8,27.8125,57181
2025-11-19T17:55:22-06:00,468,29,59.9,27.8125,57005
2025-11-19T17:55:42-06:00,469,29,59.9,27.8125,57309
2025-11-19T17:56:02-06:00,470,29,60,27.8125,57117
2025-11-19T17:56:22-06:00,471,28.9,60,27.8125,56925
2025-11-19T17:56:42-06:00,472,28.9,60,27.8125,56973
2025-11-19T17:57:02-06:00,473,28.9,60.2,27.8125,57133
2025-11-19T17:57:22-06:00,474,28.9,60.2,27.8125,56925
2025-11-19T17:57:42-06:00,475,28.9,60.3,27.75,56941
2025-11-19T17:58:02-06:00,476,28.9,60.4,27.75,57053
2025-11-19T17:58:22-06:00,477,28.9,60.4,27.8125,57181
2025-11-19T17:58:44-06:00,478,28.9,60.4,27.8125,56925
2025-11-19T17:59:02-06:00,479,28.9,60.4,27.75,56877
2025-11-19T17:59:23-06:00,480,28.8,60.4,27.75,56845
2025-11-19T17:59:43-06:00,481,28.9,60.5,27.75,56893
2025-11-19T18:00:02-06:00,482,28.8,60.5,27.75,57037
2025-11-19T18:00:22-06:00,483,28.8,60.6,27.8125,57085
2025-11-19T18:00:42-06:00,484,28.8,60.7,27.8125,56893
2025-11-19T18:01:02-06:00,485,28.7,60.8,27.75,57165
2025-11-19T18:01:22-06:00,486,28.7,60.9,27.75,57037
2025-11-19T18:01:42-06:00,487,28.7,60.9,27.8125,56877
2025-11-19T18:02:02-06:00,488,28.7,61,27.75,56877
2025-11-19T18:02:22-06:00,489,28.6,61.1,27.75,56957
2025-11-19T18:02:42-06:00,490,28.7,61.1,27.75,57101
2025-11-19T18:03:02-06:00,491,28.7,61.1,27.75,56973
2025-11-19T18:03:22-06:00,492,28.7,61,27.75,57021
2025-11-19T18:03:42-06:00,493,28.6,61.1,27.75,57069
2025-11-19T18:04:02-06:00,494,28.6,61.1,27.8125,56989
2025-11-19T18:04:22-06:00,495,28.6,61.2,27.75,56861
2025-11-19T18:04:42-06:00,496,28.6,61.2,27.75,57005
2025-11-19T18:05:02-06:00,497,28.6,61.3,27.6875,56877
2025-11-19T18:05:22-06:00,498,28.6,61.3,27.75,56765
2025-11-19T18:05:42-06:00,499,28.6,61.2,27.6875,56797
2025-11-19T18:06:02-06:00,500,28.6,61.4,27.75,57053
2025-11-19T18:06:22-06:00,501,28.5,61.4,27.75,57229
2025-11-19T18:06:42-06:00,502,28.5,61.5,27.75,56733
2025-11-19T18:07:02-06:00,503,28.5,61.6,27.6875,56813
2025-11-19T18:07:22-06:00,504,28.5,61.6,27.75,56589
2025-11-19T18:07:42-06:00,505,28.5,61.6,27.6875,57037
2025-11-19T18:08:02-06:00,506,28.5,61.6,27.6875,57037
2025-11-19T18:08:27-06:00,507,28.5,61.7,27.6875,57966
2025-11-19T18:08:44-06:00,508,28.4,61.9,27.6875,56813
2025-11-19T18:09:02-06:00,509,28.4,61.8,27.6875,57117
2025-11-19T18:09:22-06:00,510,28.4,62,27.6875,57005
2025-11-19T18:09:43-06:00,511,28.4,62.1,27.625,57085
2025-11-19T18:10:02-06:00,512,28.3,62.1,27.6875,56925
2025-11-19T18:10:22-06:00,513,28.3,62.2,27.6875,56765
2025-11-19T18:10:42-06:00,514,28.3,62.1,27.625,57005
2025-11-19T18:11:02-06:00,515,28.3,62.2,27.6875,56877
2025-11-19T18:11:22-06:00,516,28.3,62.2,27.6875,56845
2025-11-19T18:11:42-06:00,517,28.3,62.3,27.6875,57053
2025-11-19T18:12:02-06:00,518,28.3,62.3,27.6875,57149
2025-11-19T18:12:22-06:00,519,28.3,62.3,27.625,56749
2025-11-19T18:12:42-06:00,520,28.3,62.2,27.625,57149
2025-11-19T18:13:02-06:00,521,28.3,62.2,27.6875,57085
2025-11-19T18:13:22-06:00,522,28.3,62.3,27.625,56941
2025-11-19T18:13:42-06:00,523,28.3,62.2,27.625,56509
2025-11-19T18:14:02-06:00,524,28.3,62.2,27.6875,57069
2025-11-19T18:14:22-06:00,525,28.3,62.3,27.6875,57149
2025-11-19T18:14:42-06:00,526,28.3,62.4,27.625,56813
2025-11-19T18:15:02-06:00,527,28.3,62.4,27.625,57005
2025-11-19T18:15:22-06:00,528,28.3,62.4,27.6875,57021
2025-11-19T18:15:42-06:00,529,28.2,62.5,27.625,56989
2025-11-19T18:16:02-06:00,530,28.2,62.7,27.625,57085
2025-11-19T18:16:22-06:00,531,28.2,62.7,27.625,57133
2025-11-19T18:16:42-06:00,532,28.1,62.9,27.6875,56749
2025-11-19T18:17:02-06:00,533,28.1,63,27.625,57069
2025-11-19T18:17:22-06:00,534,28.1,63,27.625,57069
2025-11-19T18:17:42-06:00,535,28.1,63,27.6875,56845
2025-11-19T18:18:02-06:00,536,28.1,63.1,27.6875,57021
2025-11-19T18:18:22-06:00,537,28.1,63.1,27.625,56861
2025-11-19T18:18:42-06:00,538,28.1,63.2,27.625,57069
2025-11-19T18:19:02-06:00,539,28.1,63.3,27.6875,57069
2025-11-19T18:19:22-06:00,540,28,63.4,27.625,57037
2025-11-19T18:19:42-06:00,541,28,63.5,27.625,57053
2025-11-19T18:20:02-06:00,542,27.9,63.5,27.625,56925
2025-11-19T18:20:22-06:00,543,28,63.7,27.625,56797
2025-11-19T18:20:42-06:00,544,28,63.7,27.5625,56829
2025-11-19T18:21:02-06:00,545,28,63.6,27.6875,56845
2025-11-19T18:21:22-06:00,546,28,63.6,27.625,56765
2025-11-19T18:21:42-06:00,547,28,63.6,27.625,56797
2025-11-19T18:22:02-06:00,548,27.9,63.7,27.625,56749
2025-11-19T18:22:22-06:00,549,27.9,63.7,27.625,56957
2025-11-19T18:22:42-06:00,550,27.9,63.8,27.625,56989
2025-11-19T18:23:02-06:00,551,27.9,63.9,27.625,56925
2025-11-19T18:23:22-06:00,552,27.9,63.9,27.5625,56845
2025-11-19T18:23:42-06:00,553,27.8,63.9,27.625,56765
2025-11-19T18:24:02-06:00,554,27.9,64,27.5625,56861
2025-11-19T18:24:22-06:00,555,27.9,63.9,27.5625,56621
2025-11-19T18:24:42-06:00,556,27.9,63.9,27.5625,57037
2025-11-19T18:25:02-06:00,557,27.8,64,27.5625,56909
2025-11-19T18:25:22-06:00,558,27.8,64,27.5625,56813
2025-11-19T18:25:42-06:00,559,27.8,64.1,27.5625,56861
2025-11-19T18:26:02-06:00,560,27.8,64.2,27.5625,56925
2025-11-19T18:26:22-06:00,561,27.8,64.2,27.5625,56925
2025-11-19T18:26:42-06:00,562,27.7,64.3,27.5625,56877
2025-11-19T18:27:02-06:00,563,27.7,64.4,27.5625,56637
2025-11-19T18:27:24-06:00,564,27.8,64.4,27.5625,56893
2025-11-19T18:27:42-06:00,565,27.8,64.3,27.5625,56509
2025-11-19T18:28:04-06:00,566,27.8,64.4,27.5625,56909
2025-11-19T18:28:22-06:00,567,27.8,64.3,27.5,56701
2025-11-19T18:28:42-06:00,568,27.8,64.4,27.5625,56237
2025-11-19T18:29:02-06:00,569,27.8,64.4,27.5625,56653
2025-11-19T18:29:22-06:00,570,27.7,64.5,27.5,56653
2025-11-19T18:29:42-06:00,571,27.7,64.5,27.5,57005
2025-11-19T18:30:02-06:00,572,27.7,64.6,27.5625,56637
2025-11-19T18:30:22-06:00,573,27.7,64.6,27.5,56653
2025-11-19T18:30:42-06:00,574,27.7,64.6,27.5625,56637
2025-11-19T18:31:04-06:00,575,27.7,64.7,27.5625,56733
2025-11-19T18:31:22-06:00,576,27.7,64.7,27.5,56605
2025-11-19T18:31:42-06:00,577,27.7,64.7,27.5,56621
2025-11-19T18:32:02-06:00,578,27.7,64.7,27.5625,56669
2025-11-19T18:32:22-06:00,579,27.7,64.7,27.5,56621
2025-11-19T18:32:42-06:00,580,27.7,64.7,27.5,56525
2025-11-19T18:33:02-06:00,581,27.7,64.7,27.5,56525
2025-11-19T18:33:22-06:00,582,27.7,64.7,27.5,56525
2025-11-19T18:33:42-06:00,583,27.7,64.8,27.5,56733
2025-11-19T19:59:47-06:00,584,25.9,71.4,25.9375,65535
2025-11-19T20:00:04-06:00,585,25.9,71.2,25.875,65535
2025-11-19T20:00:24-06:00,586,25.7,70.7,25.75,65535
2025-11-19T20:00:44-06:00,587,25.6,70.8,25.8125,65535
2025-11-19T20:01:04-06:00,588,25.6,70.9,25.75,65535
2025-11-19T20:01:24-06:00,589,25.5,71,25.625,51180
2025-11-19T20:01:44-06:00,590,25.4,71.5,25.4375,51180
2025-11-19T20:02:04-06:00,591,25.4,71.6,25.3125,50860
2025-11-19T20:02:24-06:00,592,25.2,71.6,25.5625,50780
2025-11-19T20:02:44-06:00,593,25.1,72,25.625,50972
2025-11-19T20:03:04-06:00,594,25.1,72.3,25.75,50988
2025-11-19T20:03:24-06:00,595,25,72.3,25.6875,51116
2025-11-19T20:03:44-06:00,596,24.9,72.7,25.6875,51244
2025-11-19T20:04:04-06:00,597,24.9,72.5,25.625,51356
2025-11-19T20:04:24-06:00,598,24.9,72.8,25.6875,51468
2025-11-19T20:04:44-06:00,599,24.8,73.4,25.625,51532
2025-11-19T20:05:04-06:00,600,24.8,73.3,25.625,52108
2025-11-19T20:05:24-06:00,601,24.8,73.3,25.5625,52076
2025-11-19T20:05:44-06:00,602,24.8,73.6,25.5625,52188
2025-11-19T20:06:04-06:00,603,24.8,73.6,25.5625,52268
2025-11-19T20:06:24-06:00,604,24.8,73.7,25.5625,52252
2025-11-19T20:06:44-06:00,605,24.7,73.8,25.5625,52172
2025-11-19T20:07:04-06:00,606,24.7,73.7,25.5,52204
2025-11-19T20:07:24-06:00,607,24.7,73.9,25.5,52460
2025-11-19T20:07:44-06:00,608,24.6,74,25.4375,52348
2025-11-19T20:08:04-06:00,609,24.6,74.1,25.375,52252
2025-11-19T20:08:24-06:00,610,24.5,74.2,25.4375,52508
2025-11-19T20:08:44-06:00,611,24.5,74.5,25.375,52572
2025-11-19T20:09:04-06:00,612,24.4,74.7,25.375,52556
2025-11-19T20:09:24-06:00,613,24.4,74.8,25.375,52460
2025-11-19T20:09:44-06:00,614,24.3,74.9,25.375,52396
2025-11-19T20:10:04-06:00,615,24.3,75.1,25.375,52332
2025-11-19T20:10:24-06:00,616,24.3,75.2,25.3125,52188
2025-11-19T20:10:44-06:00,617,24.3,75.3,25.375,52380
2025-11-19T20:11:04-06:00,618,24.3,75.3,25.3125,52332
2025-11-19T20:11:24-06:00,619,24.3,75.3,25.25,52364
2025-11-19T20:11:44-06:00,620,24.3,75.3,25.3125,52332
2025-11-19T20:12:04-06:00,621,24.3,75.4,25.25,52140
2025-11-19T20:12:24-06:00,622,24.3,75.4,25.25,51916
2025-11-19T20:12:44-06:00,623,24.3,75.3,25.25,52428
2025-11-19T20:13:04-06:00,624,24.3,75.4,25.25,52076
2025-11-19T20:13:24-06:00,625,24.3,75.5,25.25,52188
2025-11-19T20:13:44-06:00,626,24.3,75.6,25.1875,51932
2025-11-19T20:14:04-06:00,627,24.3,75.6,25.25,51980
2025-11-19T20:14:24-06:00,628,24.3,75.6,25.25,52380
2025-11-19T20:14:47-06:00,629,24.2,75.6,25.1875,52204
2025-11-19T20:15:04-06:00,630,24.2,75.7,25.125,52364
2025-11-19T20:15:24-06:00,631,24.2,75.9,25.1875,52188
2025-11-19T20:15:44-06:00,632,24.2,75.9,25.1875,52300
2025-11-19T20:16:04-06:00,633,24.2,75.8,25.125,52044
2025-11-19T20:16:24-06:00,634,24.2,75.7,25.125,52012
2025-11-19T20:16:44-06:00,635,24.2,75.8,25.125,52028
2025-11-19T20:17:04-06:00,636,24.2,75.9,25.1875,51900
2025-11-19T20:17:24-06:00,637,24.2,75.9,25.0625,52108
2025-11-19T20:17:44-06:00,638,24.2,75.9,25.125,52108
2025-11-19T20:18:04-06:00,639,24.2,75.9,25.0625,51980
2025-11-19T20:18:24-06:00,640,24.2,75.8,25.125,52076
2025-11-19T20:18:44-06:00,641,24.2,76,25.0625,51900
2025-11-19T20:19:04-06:00,642,24.2,75.9,25.0625,51788
2025-11-19T20:19:24-06:00,643,24.2,75.9,25,51852
2025-11-19T20:19:44-06:00,644,24.1,76,25.125,52140
2025-11-19T20:20:04-06:00,645,24.1,76,25.125,51980
2025-11-19T20:20:24-06:00,646,24,76.3,25.125,52060
2025-11-19T20:20:44-06:00,647,24,76.4,25.125,51836
2025-11-19T20:21:04-06:00,648,24,76.4,25.0625,51788
2025-11-19T20:21:24-06:00,649,24,76.6,25.125,51772
2025-11-19T20:21:44-06:00,650,24,76.7,25.0625,51852
2025-11-19T20:22:04-06:00,651,24.1,76.6,25.125,51932
2025-11-19T20:22:27-06:00,652,24.1,76.4,25,51900
2025-11-19T20:22:44-06:00,653,24.1,76.4,25.0625,51724
2025-11-19T20:23:04-06:00,654,24.1,76.4,25,52012
2025-11-19T20:23:24-06:00,655,24.1,76.4,25,51676
2025-11-19T20:23:44-06:00,656,24,76.5,25,51900
2025-11-19T20:24:04-06:00,657,24.1,76.4,25.0625,51804
2025-11-19T20:24:24-06:00,658,24,76.5,24.9375,51420
2025-11-19T20:24:44-06:00,659,24,76.5,25.0625,51820
2025-11-19T20:25:04-06:00,660,24,76.5,25,51724
2025-11-19T20:25:25-06:00,661,24.1,76.5,25,51436
2025-11-19T20:25:44-06:00,662,24.1,76.3,25.0625,51660
2025-11-19T20:26:04-06:00,663,24.1,76.2,25,51516
2025-11-19T20:26:24-06:00,664,24.2,76.2,25,51452
2025-11-19T20:26:46-06:00,665,24.1,76.3,25.0625,51756
2025-11-19T20:27:04-06:00,666,24.1,76.3,25,51452
2025-11-19T20:27:24-06:00,667,24.1,76.1,25,51516
2025-11-19T20:27:44-06:00,668,24.1,76.3,25,51244
2025-11-19T20:28:04-06:00,669,24.1,76.3,25,51612
2025-11-19T20:28:24-06:00,670,24.1,76.3,25,51548
2025-11-19T20:28:44-06:00,671,24.1,76.2,24.9375,51356
2025-11-19T20:29:04-06:00,672,24.2,76.2,24.9375,51660
2025-11-19T20:29:24-06:00,673,24.2,76.1,24.875,51340
2025-11-19T20:29:44-06:00,674,24.2,76.1,25,51500
2025-11-19T20:30:04-06:00,675,24.2,76.2,24.9375,51436
2025-11-19T20:30:24-06:00,676,24.2,76.1,24.9375,51276
2025-11-19T20:30:44-06:00,677,24.2,76.2,24.9375,51596
2025-11-19T20:31:07-06:00,678,24.2,76.2,24.9375,51244
2025-11-19T20:31:25-06:00,679,24.1,76.1,24.875,51132
2025-11-19T20:31:44-06:00,680,24.1,76.2,24.875,49404
2025-11-19T20:32:04-06:00,681,24.1,76.2,24.875,51420
2025-11-19T20:32:24-06:00,682,24.1,76.4,24.9375,51564
2025-11-19T20:32:44-06:00,683,24.1,76.5,24.875,51596
2025-11-19T20:33:04-06:00,684,24.1,76.5,24.875,51372
2025-11-19T20:33:24-06:00,685,24,76.3,24.875,51100
2025-11-19T20:33:44-06:00,686,24,76.3,24.875,51116
2025-11-19T20:34:04-06:00,687,24,76.4,24.875,51132
2025-11-19T20:34:24-06:00,688,23.9,76.5,24.875,51068
2025-11-19T20:34:44-06:00,689,23.9,76.7,24.875,51068
2025-11-19T20:35:04-06:00,690,23.9,76.7,24.875,51276
2025-11-19T20:35:24-06:00,691,23.9,76.9,24.875,51116
2025-11-19T20:35:44-06:00,692,23.9,76.9,24.875,51116
2025-11-19T20:36:04-06:00,693,23.9,76.8,24.8125,51004
2025-11-19T20:36:24-06:00,694,23.9,76.9,24.875,50972
2025-11-19T20:36:44-06:00,695,23.9,77,24.875,50908
2025-11-19T20:37:04-06:00,696,23.9,77,24.8125,50860
2025-11-19T20:37:24-06:00,697,23.9,77.1,24.875,50988
2025-11-19T20:37:44-06:00,698,23.9,77.2,24.8125,50860
2025-11-19T20:38:04-06:00,699,23.9,77.3,24.875,50716
2025-11-19T20:38:24-06:00,700,24,77.2,24.8125,50844
2025-11-19T20:38:44-06:00,701,23.9,77.1,24.875,50716
2025-11-19T20:39:04-06:00,702,24,77.1,24.8125,50620
2025-11-19T20:39:24-06:00,703,24,77,24.8125,50700
2025-11-19T20:39:44-06:00,704,23.9,77.1,24.875,50652
2025-11-19T20:40:04-06:00,705,23.9,77.1,24.8125,50412
2025-11-19T20:40:24-06:00,706,23.9,77.1,24.8125,50956
2025-11-19T20:40:44-06:00,707,23.9,77.3,24.8125,50732
2025-11-19T20:41:04-06:00,708,23.9,77.4,24.8125,50716
2025-11-19T20:41:24-06:00,709,23.9,77.3,24.875,50748
2025-11-19T20:41:44-06:00,710,23.9,77.3,24.8125,50716
2025-11-19T20:42:04-06:00,711,23.9,77.2,24.75,50796
2025-11-19T20:42:27-06:00,712,23.9,77.1,24.75,50668
2025-11-19T20:42:44-06:00,713,23.8,77.1,24.75,50572
2025-11-19T20:43:04-06:00,714,23.8,77.2,24.75,50508
2025-11-19T20:43:24-06:00,715,23.8,77.3,24.75,50652
2025-11-19T20:43:49-06:00,716,23.8,77.3,24.75,50636
2025-11-19T20:44:07-06:00,717,23.8,77.4,24.8125,50492
2025-11-19T20:44:24-06:00,718,23.7,77.5,24.8125,50572
2025-11-19T20:44:46-06:00,719,23.7,77.5,24.75,50364
2025-11-19T20:45:04-06:00,720,23.7,77.6,24.75,50380
2025-11-19T20:45:24-06:00,721,23.7,77.6,24.8125,50540
2025-11-19T20:45:45-06:00,722,23.7,77.6,24.75,50444
2025-11-19T20:46:04-06:00,723,23.6,77.7,24.75,50412
2025-11-19T20:46:33-06:00,724,23.6,77.7,24.75,50188
2025-11-19T20:46:54-06:00,725,23.7,77.8,24.75,50220
2025-11-19T20:47:12-06:00,726,23.6,77.8,24.6875,50204
2025-11-19T20:47:34-06:00,727,23.7,77.8,24.6875,50124
2025-11-19T20:47:54-06:00,728,23.7,77.7,24.75,50252
2025-11-19T20:48:14-06:00,729,23.7,77.6,24.6875,50252
2025-11-19T20:48:34-06:00,730,23.7,77.6,24.6875,50012
2025-11-19T20:48:54-06:00,731,23.7,77.6,24.6875,50140
2025-11-19T20:49:14-06:00,732,23.7,77.5,24.6875,50092
2025-11-19T20:49:34-06:00,733,23.7,77.6,24.6875,50268
2025-11-19T20:49:54-06:00,734,23.7,77.6,24.625,50252
2025-11-19T20:50:14-06:00,735,23.7,77.6,24.625,50300
2025-11-19T20:50:34-06:00,736,23.6,77.7,24.625,50412
2025-11-19T20:50:55-06:00,737,23.6,77.9,24.625,50204
2025-11-19T20:51:14-06:00,738,23.7,78,24.5625,50220
2025-11-19T20:51:34-06:00,739,23.7,77.9,24.625,50284
2025-11-19T20:51:56-06:00,740,23.7,77.7,24.5625,50092
2025-11-19T20:52:14-06:00,741,23.7,77.6,24.5625,50028
2025-11-19T20:52:34-06:00,742,23.7,77.8,24.625,50012
2025-11-19T20:52:54-06:00,743,23.7,77.8,24.5625,50108
2025-11-19T20:53:14-06:00,744,23.7,77.8,24.625,50108
2025-11-19T20:53:34-06:00,745,23.7,77.7,24.5625,50140
2025-11-19T20:53:54-06:00,746,23.7,77.7,24.625,49932
2025-11-19T20:54:14-06:00,747,23.7,77.7,24.5625,49980
2025-11-19T20:54:34-06:00,748,23.7,77.9,24.5625,49964
2025-11-19T20:54:57-06:00,749,23.7,78,24.5625,49996
2025-11-19T20:55:14-06:00,750,23.7,78,24.5625,49980
2025-11-19T20:55:34-06:00,751,23.7,77.9,24.5625,49820
2025-11-19T20:55:54-06:00,752,23.7,77.9,24.5625,49996
2025-11-19T20:56:14-06:00,753,23.7,77.7,24.625,49980
2025-11-19T20:56:34-06:00,754,23.7,77.6,24.625,49916
2025-11-19T20:56:54-06:00,755,23.7,77.5,24.625,49964
2025-11-19T20:57:14-06:00,756,23.7,77.7,24.625,49980
2025-11-19T20:57:34-06:00,757,23.7,77.8,24.5625,49836
2025-11-19T20:57:54-06:00,758,23.7,77.7,24.625,49820
2025-11-19T20:58:14-06:00,759,23.7,77.8,24.5625,49964
2025-11-19T20:58:34-06:00,760,23.7,77.6,24.5625,50012
2025-11-19T20:58:54-06:00,761,23.8,77.6,24.5625,49804
2025-11-19T20:59:14-06:00,762,23.8,77.5,24.5625,49964
2025-11-19T20:59:34-06:00,763,23.8,77.5,24.5,49996
2025-11-19T20:59:54-06:00,764,23.7,77.5,24.5,49772
2025-11-19T21:00:14-06:00,765,23.7,77.6,24.5,49804
2025-11-19T21:00:34-06:00,766,23.7,77.5,24.5625,49804
2025-11-19T21:00:54-06:00,767,23.7,77.6,24.5,49772
2025-11-19T21:01:14-06:00,768,23.7,77.6,24.5,49772
2025-11-19T21:01:34-06:00,769,23.7,77.6,24.4375,49612
2025-11-19T21:01:54-06:00,770,23.7,77.5,24.5,49772
2025-11-19T21:02:14-06:00,771,23.7,77.6,24.5,54637
2025-11-19T21:02:34-06:00,772,23.7,77.5,24.5,49724
2025-11-19T21:02:54-06:00,773,23.7,77.6,24.5,49628
2025-11-19T21:03:14-06:00,774,23.7,77.7,24.5,49804
2025-11-19T21:03:34-06:00,775,23.6,77.7,24.5,49708
2025-11-19T21:03:54-06:00,776,23.6,77.8,24.5,49708
2025-11-19T21:04:14-06:00,777,23.6,77.7,24.5,49468
2025-11-19T21:04:34-06:00,778,23.6,77.8,24.5,49580
2025-11-19T21:04:54-06:00,779,23.7,77.9,24.5,49692
2025-11-19T21:05:14-06:00,780,23.6,77.9,24.4375,49708
2025-11-19T21:05:34-06:00,781,23.6,77.9,24.4375,49676
2025-11-19T21:05:54-06:00,782,23.7,77.9,24.4375,49468
2025-11-19T21:06:14-06:00,783,23.7,77.9,24.4375,49516
2025-11-19T21:06:34-06:00,784,23.6,78,24.4375,49420
2025-11-19T21:06:54-06:00,785,23.6,78.1,24.5,49708
2025-11-19T21:07:14-06:00,786,23.6,78.1,24.4375,49692
2025-11-19T21:07:34-06:00,787,23.6,78.2,24.4375,49628
2025-11-19T21:07:54-06:00,788,23.6,78,24.4375,49580
2025-11-19T21:08:14-06:00,789,23.6,78,24.4375,49372
2025-11-19T21:08:34-06:00,790,23.6,77.9,24.4375,49340
2025-11-19T21:08:54-06:00,791,23.6,77.9,24.375,49308
2025-11-19T21:09:14-06:00,792,23.6,77.8,24.4375,49324
2025-11-19T21:09:34-06:00,793,23.6,77.9,24.375,49420
2025-11-19T21:09:56-06:00,794,23.6,77.9,24.4375,49452
2025-11-19T21:10:14-06:00,795,23.6,77.9,24.4375,49308
2025-11-19T21:10:34-06:00,796,23.6,78,24.4375,49500
2025-11-19T21:10:54-06:00,797,23.6,78.1,24.4375,49356
2025-11-19T21:11:16-06:00,798,23.6,78,24.375,49372
2025-11-19T21:11:34-06:00,799,23.6,78.1,24.375,49340
2025-11-19T21:11:54-06:00,800,23.6,78.1,24.375,49516
2025-11-19T21:12:14-06:00,801,23.6,78,24.375,49500
2025-11-19T21:12:34-06:00,802,23.6,77.9,24.375,49420
2025-11-19T21:12:54-06:00,803,23.6,77.8,24.375,49484
2025-11-19T21:13:14-06:00,804,23.6,77.8,24.375,49596
2025-11-19T21:13:34-06:00,805,23.5,77.8,24.375,49676
2025-11-19T21:13:54-06:00,806,23.5,77.9,24.3125,49388
2025-11-19T21:14:14-06:00,807,23.5,77.9,24.375,49388
2025-11-19T21:14:34-06:00,808,23.5,78,24.375,49388
2025-11-19T21:14:54-06:00,809,23.5,78,24.3125,49436
2025-11-19T21:15:14-06:00,810,23.4,78.1,24.3125,49468
2025-11-19T21:15:34-06:00,811,23.5,78.2,24.3125,49372
2025-11-19T21:15:54-06:00,812,23.5,78.2,24.375,49580
2025-11-19T21:16:14-06:00,813,23.4,78.2,24.375,49500
2025-11-19T21:16:34-06:00,814,23.5,78.3,24.375,49484
2025-11-19T21:16:54-06:00,815,23.5,78.3,24.3125,49164
2025-11-19T21:17:14-06:00,816,23.5,78.2,24.3125,49115
2025-11-19T21:17:34-06:00,817,23.5,78.1,24.3125,49420
2025-11-19T21:17:54-06:00,818,23.6,78.1,24.375,49388
2025-11-19T21:18:17-06:00,819,23.6,77.9,24.375,49131
